X,date,month,month2,year,dmy,type,c_name,sc_name,Family,red_list,sex,clasper_stage,TL,gravid_F
17494,29,11,Nov,2022,29-11-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,135.0997131,
17734,5,12,Dec,2022,05-12-2022,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,F,NA,183.2989473,
2979,20,8,Aug,2021,20-08-2021,S,Pelagic Thresher,Alopias pelagicus,Alopiidae,EN,M,2,220.2551082,
12280,9,11,Nov,2022,09-11-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,195.9107157,
11200,13,4,Apr,2022,13-04-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,187.9660282,
15634,10,10,Oct,2022,10-10-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,121.5954475,
12375,11,11,Nov,2022,11-11-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,186.6449232,
8385,28,2,Feb,2022,28-02-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,214.8861037,
6742,8,1,Jan,2022,08-01-2022,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,M,1,245.4161518,
7138,2,2,Feb,2022,02-02-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,135.4007544,
14279,22,12,Dec,2022,22-12-2022,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,M,3,267.636876,
1173,22,2,Feb,2021,22-02-2021,R,Pink Whipray,Pateobatis fai,Dasyatidae,VU,M,3,184.6956763,
15541,3,10,Oct,2022,03-10-2022,S,Grey Reef Shark,Carcharhinus amblyrhynchos,Carcharhinidae,EN,M,1,118.8619122,
13803,16,12,Dec,2022,16-12-2022,S,Oceanic Whitetip Shark,Carcharhinus longimanus,Carcharhinidae,CR,F,NA,194.4478544,
17612,2,12,Dec,2022,02-12-2022,R,Oceanic Manta Ray,Mobula birostris,Mobulidae,EN,F,NA,404.2454301,
6564,23,12,Dec,2021,23-12-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,163.883465,
3195,3,9,Sep,2021,03-09-2021,S,Unknown,Unknown,#N/A,NA,F,NA,232.3647594,
13572,5,12,Dec,2022,05-12-2022,S,Tiger Shark,Galeocerdo cuvier,Galeocerdonidae,NT,M,3,376.8789859,
15875,19,10,Oct,2022,19-10-2022,S,Grey Reef Shark,Carcharhinus amblyrhynchos,Carcharhinidae,EN,F,NA,180.0778048,
7785,11,2,Feb,2022,11-02-2022,S,Oceanic Whitetip Shark,Carcharhinus longimanus,Carcharhinidae,CR,M,1,215.1269733,
16523,9,11,Nov,2022,09-11-2022,R,Oman Cownose Ray,Rhinoptera jayakari,Rhinopteridae,EN,F,NA,124.0499341,
14905,7,9,Sep,2022,07-09-2022,S,Tiger Shark,Galeocerdo cuvier,Galeocerdonidae,NT,M,1,109.1823208,
1077,18,2,Feb,2021,18-02-2021,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,F,NA,284.060144,
2294,19,3,Mar,2021,19-03-2021,S,Tiger Shark,Galeocerdo cuvier,Galeocerdonidae,NT,M,3,264.5389347,
12258,9,11,Nov,2022,09-11-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,110.5320653,
12383,11,11,Nov,2022,11-11-2022,S,Oceanic Whitetip Shark,Carcharhinus longimanus,Carcharhinidae,CR,F,NA,206.5946567,
19991,14,2,Feb,2023,14-02-2023,S,Oceanic Whitetip Shark,Carcharhinus longimanus,Carcharhinidae,CR,M,1,162.469239,
1659,9,3,Mar,2021,09-03-2021,R,Pink Whipray,Pateobatis fai,Dasyatidae,VU,F,NA,134.0833361,
12849,18,11,Nov,2022,18-11-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,115.4152732,
6165,17,12,Dec,2021,17-12-2021,R,Pink Whipray,Pateobatis fai,Dasyatidae,VU,M,3,153.9294875,
3274,6,9,Sep,2021,06-09-2021,S,Pelagic Thresher,Alopias pelagicus,Alopiidae,EN,M,2,211.467772,
13587,5,12,Dec,2022,05-12-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,121.9653699,
7376,9,2,Feb,2022,09-02-2022,S,Pelagic Thresher,Alopias pelagicus,Alopiidae,EN,M,1,173.6024073,
4610,28,9,Sep,2021,28-09-2021,R,Sicklefin Devil Ray,Mobula tarapacana,Mobulidae,EN,F,NA,367.3886322,
3623,7,9,Sep,2021,07-09-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,109.5869584,
14616,25,8,Aug,2022,25-08-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,180.2239868,
7408,9,2,Feb,2022,09-02-2022,S,Shortfin Mako,Isurus oxyrinchus,Lamnidae,EN,M,1,103.1175126,
3514,7,9,Sep,2021,07-09-2021,R,Pink Whipray,Pateobatis fai,Dasyatidae,VU,M,3,142.9881068,
754,10,2,Feb,2021,10-02-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,221.7929441,
14606,25,8,Aug,2022,25-08-2022,S,Pelagic Thresher,Alopias pelagicus,Alopiidae,EN,F,NA,195.3506703,
8110,18,2,Feb,2022,18-02-2022,S,Grey Reef Shark,Carcharhinus amblyrhynchos,Carcharhinidae,EN,M,1,114.9590322,
17379,23,11,Nov,2022,23-11-2022,R,Pink Whipray,Pateobatis fai,Dasyatidae,VU,M,3,151.8702416,
1778,10,3,Mar,2021,10-03-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,255.0470537,
18615,22,12,Dec,2022,22-12-2022,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,M,3,256.3748394,
6966,17,1,Jan,2022,17-01-2022,R,Sicklefin Devil Ray,Mobula tarapacana,Mobulidae,EN,M,1,167.0564245,
12369,10,11,Nov,2022,10-11-2022,R,Oceanic Manta Ray,Mobula birostris,Mobulidae,EN,M,1,271.2419957,
3644,7,9,Sep,2021,07-09-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,110.9981306,
16233,2,11,Nov,2022,02-11-2022,S,Blue Shark,Prionace glauca,Carcharhinidae,NT,M,3,239.0375045,
7884,14,2,Feb,2022,14-02-2022,S,Oceanic Whitetip Shark,Carcharhinus longimanus,Carcharhinidae,CR,M,3,257.102639,
3891,9,9,Sep,2021,09-09-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,126.342445,
12920,21,11,Nov,2022,21-11-2022,R,Blotched Fantail Ray,Taeniurops meyeni,Dasyatidae,VU,M,2,117.0780565,
11276,2,5,May,2022,02-05-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,159.6914862,
10909,8,4,Apr,2022,08-04-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,302.1306488,
9912,31,3,Mar,2022,31-03-2022,S,Tawny Nurse Shark,Nebrius ferrugineus,Ginglymostomatidae,VU,F,NA,139.4543435,
2524,25,3,Mar,2021,25-03-2021,S,Grey Reef Shark,Carcharhinus amblyrhynchos,Carcharhinidae,EN,F,NA,95.86493593,
18455,21,12,Dec,2022,21-12-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,3,248.1016688,
13644,14,12,Dec,2022,14-12-2022,S,Tiger Shark,Galeocerdo cuvier,Galeocerdonidae,NT,F,NA,215.3836474,
1471,26,2,Feb,2021,26-02-2021,S,Oceanic Whitetip Shark,Carcharhinus longimanus,Carcharhinidae,CR,F,NA,182.6873809,
6821,10,1,Jan,2022,10-01-2022,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,F,NA,241.1237365,
3738,9,9,Sep,2021,09-09-2021,S,Tawny Nurse Shark,Nebrius ferrugineus,Ginglymostomatidae,VU,F,NA,261.5820088,
4023,16,9,Sep,2021,16-09-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,116.2398899,
5199,25,11,Nov,2021,25-11-2021,S,Longfin Mako,Isurus paucus,Lamnidae,EN,M,3,199.5086235,
674,8,2,Feb,2021,08-02-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,165.8137915,
18530,23,12,Dec,2022,23-12-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,2,198.7146056,
19932,8,2,Feb,2023,08-02-2023,S,Longfin Mako,Isurus paucus,Lamnidae,EN,F,NA,167.6708086,
6607,5,1,Jan,2022,05-01-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,151.2870686,
3090,2,9,Sep,2021,02-09-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,97.96144136,
3106,2,9,Sep,2021,02-09-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,105.6482964,
4198,17,9,Sep,2021,17-09-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,118.4957698,
5339,1,2,Feb,2021,01-12-2021,S,Shortfin Mako,Isurus oxyrinchus,Lamnidae,EN,M,3,243.6789727,
13969,19,12,Dec,2022,19-12-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,133.4569678,
15305,28,9,Sep,2022,28-09-2022,S,Tiger Shark,Galeocerdo cuvier,Galeocerdonidae,NT,F,NA,213.3242461,
10535,7,4,Apr,2022,07-04-2022,S,Dusky Shark,Carcharhinus obscurus,Carcharhinidae,EN,M,3,308.3951939,
4079,16,9,Sep,2021,16-09-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,105.578519,
18160,19,12,Dec,2022,19-12-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,115.0433204,
13496,5,12,Dec,2022,05-12-2022,S,Longfin Mako,Isurus paucus,Lamnidae,EN,F,NA,213.957249,
7669,10,2,Feb,2022,10-02-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,212.9139471,
5696,8,12,Dec,2021,08-12-2021,S,Blue Shark,Prionace glauca,Carcharhinidae,NT,M,3,261.5894811,
3175,3,9,Sep,2021,03-09-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,115.4537206,
5876,13,12,Dec,2021,13-12-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,112.8866886,
3540,7,9,Sep,2021,07-09-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,120.4068,
12250,9,11,Nov,2022,09-11-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,126.9439679,
1627,8,3,Mar,2021,08-03-2021,R,Spotted Eagle Ray,Aetobatus ocellatus,Aetobatidae,VU,F,NA,174.7281803,
2070,16,3,Mar,2021,16-03-2021,S,Oceanic Whitetip Shark,Carcharhinus longimanus,Carcharhinidae,CR,M,2,173.5064687,
13805,16,12,Dec,2022,16-12-2022,S,Oceanic Whitetip Shark,Carcharhinus longimanus,Carcharhinidae,CR,M,1,193.6003716,
14,18,1,Jan,2021,18-01-2021,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,M,3,243.904862,
18559,23,12,Dec,2022,23-12-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,140.1628972,
18389,21,12,Dec,2022,21-12-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,2,240.9629739,
19765,7,2,Feb,2023,07-02-2023,S,Blacktip Shark,Carcharhinus limbatus,Carcharhinidae,VU,F,NA,263.1747722,
20087,1,2,Feb,2023,01-02-2023,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,F,NA,261.8337746,
3771,9,9,Sep,2021,09-09-2021,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,M,2,240.0697421,
5685,8,12,Dec,2021,08-12-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,142.0952318,
6302,20,12,Dec,2021,20-12-2021,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,M,3,256.9725981,
4379,24,8,Aug,2021,24-08-2021,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,F,NA,258.6464537,
16667,14,11,Nov,2022,14-11-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,106.8173846,
11418,18,5,May,2022,18-05-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,184.9424103,
9495,17,3,Mar,2022,17-03-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,2,219.816244,
19262,24,1,Jan,2023,24-01-2023,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,178.817189,
4673,28,9,Sep,2021,28-09-2021,S,Pelagic Thresher,Alopias pelagicus,Alopiidae,EN,F,NA,245.6851128,
16438,9,11,Nov,2022,09-11-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,99.78258036,
8476,28,2,Feb,2022,28-02-2022,S,Tiger Shark,Galeocerdo cuvier,Galeocerdonidae,NT,F,NA,274.3914871,
6008,14,12,Dec,2021,14-12-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,119.5609324,
13671,9,12,Dec,2022,09-12-2022,S,Tiger Shark,Galeocerdo cuvier,Galeocerdonidae,NT,F,NA,268.3695541,
6035,16,12,Dec,2021,16-12-2021,S,Shortfin Mako,Isurus oxyrinchus,Lamnidae,EN,F,NA,142.9808587,
684,9,2,Feb,2021,09-02-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,2,200.3101931,
14741,2,9,Sep,2022,02-09-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,219.4949537,
15662,10,10,Oct,2022,10-10-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,120.8672945,
567,4,2,Feb,2021,04-02-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,190.3952446,
1505,1,3,Mar,2021,01-03-2021,R,Blotched Fantail Ray,Taeniurops meyeni,Dasyatidae,VU,F,NA,130.7182599,
15390,29,9,Sep,2022,29-09-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,126.6525813,
8368,26,2,Feb,2022,26-02-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,102.7441199,
7640,10,2,Feb,2022,10-02-2022,S,Oceanic Whitetip Shark,Carcharhinus longimanus,Carcharhinidae,CR,M,3,277.6182803,
2214,19,3,Mar,2021,19-03-2021,S,Shortfin Mako,Isurus oxyrinchus,Lamnidae,EN,F,NA,202.3104553,
19069,19,1,Jan,2023,19-01-2023,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,179.0831154,
3749,9,9,Sep,2021,09-09-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,117.8203525,
2735,17,8,Aug,2021,17-08-2021,S,Scalloped Hammerhead,Sphyrna lewini,Sphyrnidae,CR,F,NA,165.5495241,
19034,19,1,Jan,2023,19-01-2023,S,Oceanic Whitetip Shark,Carcharhinus longimanus,Carcharhinidae,CR,F,NA,181.7990382,
3947,10,9,Sep,2021,10-09-2021,S,Bigeye Thresher,Alopias superciliosus,Alopiidae,VU,F,NA,307.8261225,
13097,24,11,Nov,2022,24-11-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,143.6203229,
2081,16,3,Mar,2021,16-03-2021,S,Shortfin Mako,Isurus oxyrinchus,Lamnidae,EN,F,NA,169.6671537,
6002,14,12,Dec,2021,14-12-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,149.1920367,
916,15,2,Feb,2021,15-02-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,2,197.7162531,
14904,7,9,Sep,2022,07-09-2022,S,Tiger Shark,Galeocerdo cuvier,Galeocerdonidae,NT,F,NA,113.3139822,
1928,12,3,Mar,2021,12-03-2021,S,Pelagic Thresher,Alopias pelagicus,Alopiidae,EN,F,NA,287.0754621,
15861,19,10,Oct,2022,19-10-2022,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,F,NA,211.4702965,
14409,22,12,Dec,2022,22-12-2022,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,M,3,269.9060009,
9712,21,3,Mar,2022,21-03-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,2,208.2651942,
6786,8,1,Jan,2022,08-01-2022,S,Shortfin Mako,Isurus oxyrinchus,Lamnidae,EN,M,3,240.9393352,
2041,16,3,Mar,2021,16-03-2021,R,Oman Cownose Ray,Rhinoptera jayakari,Rhinopteridae,EN,F,NA,132.1484516,
5004,9,11,Nov,2021,09-11-2021,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,M,2,269.0355102,
5978,14,12,Dec,2021,14-12-2021,R,Oceanic Manta Ray,Mobula birostris,Mobulidae,EN,M,1,288.0591125,
17367,30,11,Nov,2022,30-11-2022,R,Blotched Fantail Ray,Taeniurops meyeni,Dasyatidae,VU,F,NA,139.7317026,
19908,8,2,Feb,2023,08-02-2023,S,Silvertip Shark,Carcharhinus albimarginatus,Carcharhinidae,VU,F,NA,190.882346,
17232,23,11,Nov,2022,23-11-2022,S,Blue Shark,Prionace glauca,Carcharhinidae,NT,F,NA,291.4971093,
4537,31,8,Aug,2021,31-08-2021,S,Shortfin Mako,Isurus oxyrinchus,Lamnidae,EN,M,2,168.8413511,
13747,15,12,Dec,2022,15-12-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,127.3461968,
17482,29,11,Nov,2022,29-11-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,125.4733601,
12547,15,11,Nov,2022,15-11-2022,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,F,NA,240.9078716,
17603,1,12,Dec,2022,01-12-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,111.2765363,
18655,2,1,Jan,2023,02-01-2023,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,142.115318,
12107,7,11,Nov,2022,07-11-2022,S,Scalloped Hammerhead,Sphyrna lewini,Sphyrnidae,CR,F,NA,234.3243947,
2897,19,8,Aug,2021,19-08-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,105.1721381,
12915,21,11,Nov,2022,21-11-2022,S,Scalloped Hammerhead,Sphyrna lewini,Sphyrnidae,CR,F,NA,173.9162912,
2083,16,3,Mar,2021,16-03-2021,S,Shortfin Mako,Isurus oxyrinchus,Lamnidae,EN,M,3,206.2118849,
7940,14,2,Feb,2022,14-02-2022,S,Shortfin Mako,Isurus oxyrinchus,Lamnidae,EN,F,NA,263.8358804,
5140,24,11,Nov,2021,24-11-2021,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,M,2,259.6893506,
6378,22,12,Dec,2021,22-12-2021,R,Blotched Fantail Ray,Taeniurops meyeni,Dasyatidae,VU,F,NA,118.6403659,
14180,21,12,Dec,2022,21-12-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,212.7445152,
3288,6,9,Sep,2021,06-09-2021,S,Bigeye Thresher,Alopias superciliosus,Alopiidae,VU,M,2,252.3235522,
13621,13,12,Dec,2022,13-12-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,168.8340921,
3649,7,9,Sep,2021,07-09-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,111.1731646,
16769,16,11,Nov,2022,16-11-2022,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,F,NA,216.1090156,
12218,9,11,Nov,2022,09-11-2022,S,Oceanic Whitetip Shark,Carcharhinus longimanus,Carcharhinidae,CR,F,NA,176.6751107,
18812,6,1,Jan,2023,06-01-2023,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,114.4105537,
17905,15,12,Dec,2022,15-12-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,196.858241,
1538,1,3,Mar,2021,01-03-2021,S,Bluntnose Sixgill Shark,Hexanchus griseus,Hexanchidae,NT,F,NA,186.8755188,
15445,3,10,Oct,2022,03-10-2022,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,M,1,221.3367326,
12806,18,11,Nov,2022,18-11-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,202.508413,
1112,18,2,Feb,2021,18-02-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,102.5637444,
2442,24,3,Mar,2021,24-03-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,225.7528016,
12538,15,11,Nov,2022,15-11-2022,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,F,NA,245.6854356,
16074,21,10,Oct,2022,21-10-2022,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,M,2,284.1324295,
4714,28,9,Sep,2021,28-09-2021,S,Pelagic Thresher,Alopias pelagicus,Alopiidae,EN,M,2,168.9249909,
6482,22,12,Dec,2021,22-12-2021,S,Scalloped Hammerhead,Sphyrna lewini,Sphyrnidae,CR,M,1,123.4502373,
17635,2,12,Dec,2022,02-12-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,146.6213022,
4232,17,9,Sep,2021,17-09-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,128.300205,
1845,12,3,Mar,2021,12-03-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,2,144.1610152,
11676,1,6,Jun,2022,01-06-2022,R,Sicklefin Devil Ray,Mobula tarapacana,Mobulidae,EN,F,NA,324.593231,
15547,3,10,Oct,2022,03-10-2022,S,Tiger Shark,Galeocerdo cuvier,Galeocerdonidae,NT,F,NA,264.7639465,
12184,9,11,Nov,2022,09-11-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,95.55892049,
5183,24,11,Nov,2021,24-11-2021,S,Silvertip Shark,Carcharhinus albimarginatus,Carcharhinidae,VU,F,NA,202.8524766,
17283,24,11,Nov,2022,24-11-2022,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,F,NA,198.6268068,
8382,28,2,Feb,2022,28-02-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,197.7032867,
18302,21,12,Dec,2022,21-12-2022,S,Tiger Shark,Galeocerdo cuvier,Galeocerdonidae,NT,M,1,162.0036385,
7074,1,2,Feb,2022,01-02-2022,R,Oceanic Manta Ray,Mobula birostris,Mobulidae,EN,M,2,302.9972218,
13739,15,12,Dec,2022,15-12-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,143.73344,
16305,7,11,Nov,2022,07-11-2022,S,Blacktip Shark,Carcharhinus limbatus,Carcharhinidae,VU,F,NA,222.7043178,
14440,22,12,Dec,2022,22-12-2022,S,Pelagic Thresher,Alopias pelagicus,Alopiidae,EN,F,NA,193.135841,
16497,9,11,Nov,2022,09-11-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,192.4224338,
5644,7,12,Dec,2021,07-12-2021,R,Unknown,Unknown,#N/A,NA,M,3,213.2583227,
7005,17,1,Jan,2022,17-01-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,161.7864754,
9611,16,3,Mar,2022,16-03-2022,S,Oceanic Whitetip Shark,Carcharhinus longimanus,Carcharhinidae,CR,F,NA,149.1222053,
8971,8,3,Mar,2022,08-03-2022,R,Oman Cownose Ray,Rhinoptera jayakari,Rhinopteridae,EN,M,3,122.8021782,
17859,14,12,Dec,2022,14-12-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,124.1766476,
10369,5,4,Apr,2022,05-04-2022,S,Bull Shark,Carcharhinus leucas,Carcharhinidae,VU,M,3,259.0472747,
12865,18,11,Nov,2022,18-11-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,124.6262188,
13392,1,12,Dec,2022,01-12-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,107.4161924,
13781,15,12,Dec,2022,15-12-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,188.4571464,
5350,1,2,Feb,2021,01-12-2021,S,Shortfin Mako,Isurus oxyrinchus,Lamnidae,EN,M,1,161.9223227,
18832,11,1,Jan,2023,11-01-2023,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,163.9587075,
14621,25,8,Aug,2022,25-08-2022,S,Tiger Shark,Galeocerdo cuvier,Galeocerdonidae,NT,F,NA,209.7342928,
8355,26,2,Feb,2022,26-02-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,146.5643082,
16118,26,10,Oct,2022,26-10-2022,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,M,1,230.6515081,
6718,7,1,Jan,2022,07-01-2022,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,F,NA,174.1348055,
11319,13,5,May,2022,13-05-2022,S,Arabian Smoothhound,Mustelus mosis,Triakidae,NT,F,NA,126.5623192,
56,20,1,Jan,2021,20-01-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,144.1008725,
17732,5,12,Dec,2022,05-12-2022,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,F,NA,168.4737129,
15191,22,9,Sep,2022,22-09-2022,S,Bluntnose Sixgill Shark,Hexanchus griseus,Hexanchidae,NT,F,NA,292.9481155,
3386,6,9,Sep,2021,06-09-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,122.7154782,
1593,1,3,Mar,2021,01-03-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,171.3487885,
14075,21,12,Dec,2022,21-12-2022,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,F,NA,265.4893941,
10851,8,4,Apr,2022,08-04-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,1,140.8369129,
5261,30,11,Nov,2021,30-11-2021,S,Oceanic Whitetip Shark,Carcharhinus longimanus,Carcharhinidae,CR,F,NA,99.62915286,
4670,28,9,Sep,2021,28-09-2021,S,Pelagic Thresher,Alopias pelagicus,Alopiidae,EN,M,2,246.7081413,
9181,12,3,Mar,2022,12-03-2022,S,Grey Reef Shark,Carcharhinus amblyrhynchos,Carcharhinidae,EN,F,NA,140.7593478,
5717,8,12,Dec,2021,08-12-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,135.7364203,
4372,24,8,Aug,2021,24-08-2021,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,F,NA,268.8411696,
10103,2,4,Apr,2022,02-04-2022,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,F,NA,172.6119684,
3601,7,9,Sep,2021,07-09-2021,S,Silky Shark,Carcharhinus falciformis,Carcharhinidae,VU,M,2,143.4642829,
1294,25,2,Feb,2021,25-02-2021,R,Spinetail Devil Ray,Mobula mobular,Mobulidae,EN,M,1,204.592636,
14579,23,8,Aug,2022,23-08-2022,S,Pelagic Thresher,Alopias pelagicus,Alopiidae,EN,M,1,218.8660441,
